"pdf_path","url","content"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/DWYu","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2024/PaIcR72y1733927310.pdf","https://goo.su/hT86yT","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/3VmUp","[Source: m.facebook.com] 🚨CAPTURA DE EMBARCACION CON... - Armada del Ecuador | Facebook This browser is not supported Use Facebook app tap to use a supported browser Safari Chrome"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/yptqQd","[Source: www.news.uscg.mil] Coast Guard offloads $7.4 million in seized cocaine, transfers custody of 9 smugglers to DEA in San Juan, Puerto Rico > United States Coast Guard News > Press Releases An official website of the United States government Here's how you know Official websites use .mil A .mil website belongs to an official U.S. Department of Defense organization in the United States. Secure .mil websites use HTTPS A lock ( lock ) or https:// means you’ve safely connected to the .mil website. Share sensitive information only on official, secure websites. Skip to main content (Press Enter). Toggle navigation United States Coast Guard News Department of Homeland Security United States Coast Guard News Search Search U.S. Coast Guard News: Search Search U.S. Coast Guard News: Search News Home CG Home Page Overview Reserve Forcecom Mission Support Operations Atlantic Area Pacific Area History News by Region Headquarters Container Vessel Dali El Faro Marine Board of Investigation Destination Marine Board of Investigation Scandies Rose Seacor Power Titan Submersible Ports & Waterways Safety BOI Academy Bootcamp Atlantic Area 1st District Northeast PADET New York Grande Costa D'Avorio Investigation 5th District Midatlantic PADET Baltimore 7th District Southeast PADET Jacksonville PADET Tampa Bay Puerto Rico Golden Ray Formal Investigation Hearing 8th District Heartland PADET Texas Bouchard No 255 Barge Formal Hearing Genesis River-Voyager collision 9th District Great Lakes Pacific Area 11th District Pacific Southwest PADET San Diego PADET LA/LB 13th District Pacific Northwest PADET Astoria Mary B II Formal Hearing 14th District Hawaii and the Pacific 17th District Alaska PADET Kodiak PADET Anchorage Town Hall Pacific Area Atlantic Area Join the Coast Guard Our Organization Press Releases News Home Press Releases PHOTO INFORMATION Download Details Share Coast Guard offloads $7.4 million in seized cocaine, transfers custody of 9 smugglers to DEA agents in San Juan, Puerto Rico The crew of the Coast Guard Cutter Charles David Jr. offloaded and transferred custody of 245 kilograms of cocaine and nine suspected smugglers to Drug Enforcement Administration authorities at Coast Guard Base San Juan, Puerto Rico, June 7, 2024. The seizure and apprehension resulted from the interdiction of a drug smuggling vessel by the Coast Guard Cutter Heriberto Hernandez in waters southeast of St. Croix, U.S. Virgin Islands, June 3, 2024, and is the result of multi-agency efforts involving Coast Guard’s Western Hemisphere Strategy, the Caribbean Corridor Strike Force Initiative and Operation Unified Resolve. (U.S. Coast Guard photo) PHOTO INFORMATION Download Details Share Coast Guard offloads $7.4 million in seized cocaine, transfers custody of 9 smugglers to DEA agents in San Juan, Puerto Rico The crew of the Coast Guard Cutter Charles David Jr. offloaded and transferred custody of 245 kilograms of cocaine and nine suspected smugglers to Drug Enforcement Administration authorities at Coast Guard Base San Juan, Puerto Rico, June 7, 2024. The seizure and apprehension resulted from the interdiction of a drug smuggling vessel by the Coast Guard Cutter Heriberto Hernandez in waters southeast of St. Croix, U.S. Virgin Islands, June 3, 2024, and is the result of multi-agency efforts involving Coast Guard’s Western Hemisphere Strategy, the Caribbean Corridor Strike Force Initiative and Operation Unified Resolve. (U.S. Coast Guard photo) Press Release | June 7, 2024 Coast Guard offloads $7.4 million in seized cocaine, transfers custody of 9 smugglers to DEA in San Juan, Puerto Rico SAN JUAN, Puerto Rico — The crew of Coast Guard Cutter Charles David Jr. offloaded and transferred custody of 245 kilograms of cocaine and nine suspected smugglers to Drug Enforcement Administration authorities at Coast Guard Base San Juan, Puerto Rico, Friday. The seized contraband is estimated to have a wholesale value of $7.4 million dollars, while the interdiction and seizure is the result of multi-agency efforts involving Coast Guard’s Western Hemisphere Strategy, the Caribbean Corridor Strike Force Initiative and Operation Unified Resolve. The Drug Enforcement Administration is leading the investigation in this case. In the early morning hours of June 3, 2024, the crew of the Coast Guard Cutter Heriberto Hernández located a suspect vessel, approximately 75 nautical miles south of St. Croix, U.S. Virgin Islands. As cutter Heriberto Hernández approached, the crew observed the occupants of the suspect vessel jettison multiple packages overboard.  The crew of cutter Heriberto Hernández successfully stopped the suspect vessel that had nine men onboard, who claimed to be Venezuelan nationals.  The cutter crew also recovered multiple packages of the jettisoned cargo and seized a total of 10 bales and two additional bags, with individual packages, which tested positive for cocaine. The crew of cutter Heriberto Hernández embarked the nine detainees and seized contraband that were later tran"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/7U4zm","[Source: www.argentina.gob.ar] Misiones: Prefectura secuestró un cargamento de casi 600 kilos de marihuana | Argentina.gob.ar Presidencia de la Nación Pasar al contenido principal Ir a Mi Argentina Buscar Cerrar el buscador Mi Argentina Dejar en blanco Buscar en el sitio Buscar en el sitio Inicio Ministerio de Seguridad Nacional Prefectura Naval Argentina Noticias de la PNA Misiones: Prefectura secuestró un cargamento de casi 600 kilos de marihuana Misiones: Prefectura secuestró un cargamento de casi 600 kilos de marihuana Durante la madrugada, personal de la Prefectura Naval Argentina decomisó un cargamento multimillonario de casi 600 kilos de marihuana, en un procedimiento realizado en Puerto Rico, Misiones. 07 de junio de 2024 Compartir en Facebook Compartir en X Compartir en Linkedin Compartir en Whatsapp Compartir en Telegram El hecho ocurrió anoche como resultado de las permanentes patrullas que realiza la Fuerza, Autoridad Marítima argentina, para proteger la frontera fluvial y prevenir el delito. En ese marco, efectivos que se hallaban en un puesto de observación divisaron el cruce de dos botes cargados de bultos, a la altura del kilómetro 1728,5 del Río Paraná (Puerto Urfer), y el regreso de uno de ellos a su país de origen. De inmediato, se dirigieron al lugar el guardacostas de frontera GC-195 Guaraní y una lancha de la Fuerza, quienes encontraron un bote embicado sobre la costa con bultos en su interior y en los alrededores. Como resultado de la requisa, se secuestraron 23 bultos con 539 panes de marihuana, cuyo peso asciende a casi 600 kilos y su valor supera los 1.300 millones de pesos. Intervino en el caso la Fiscalía Federal de Oberá (Misiones). Noticias relacionadas 28 de febrero de 2025 Prefectura fue reconocida por su accionar durante un incendio ocurrido en Santa Fe 27 de febrero de 2025 Orquestas unidas: músicos de la Prefectura Naval Argentina y estudiantes de la Escuela de Berisso compartieron un emocionante concierto 27 de febrero de 2025 Prefectura Naval Argentina y la Coast Guard de EE. UU. refuerzan lazos en ceremonia de ascenso Trámites Turnos Trámites a distancia Atención a la ciudadanía Acerca de la República Argentina Nuestro país Leyes argentinas Organismos Mapa del Estado Acerca de Argentina.gob.ar Acerca de este sitio Términos y condiciones Sugerencias Scroll hacia arriba"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/xzHkPgS","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/Gg3Uzxk","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/KpcZW7","[Source: noticiassin.com] Decomisan en Puerto Rico 204 kilos de cocaína en un barco procedente de RD x Secciones País Salud Entretenimiento Tecnología Deportes Whatsapp Opinión Provincias Economía Política Virales Mundo Videos Enlaces Transito en vivo Quiénes Somos Contacto Trabaja con nosotros Denuncias Anunciese con nosotros Facebook X Instagram YouTube Google News Programas El Despertador Noticias SIN Primera Emisión Noticias SIN y Mucho Más Noticias SIN Emisión Estelar Noticias SIN Fin de Semana El Informe con Alicia Ortega El Informe Portada País X En Vivo En Vivo Salud Entretenimiento Mundo Tecnología Deportes Opinión Videos Provincias Virales Inicio   > Mundo   > Decomisan en Puerto Rico 204 kilos de cocaína en un barco procedente de RD Decomisan en Puerto Rico 204 kilos de cocaína en un barco procedente de RD inspección de embarcación Según detalló el CBP en un comunicado, su equipo de búsqueda de embarcaciones de San Juan A-TCET abordó el martes la embarcación 'Blue Wave', en el muelle 15 de la capital para una inspección. Agencia EFE 12 junio, 2024 - 5:37 PM 2 minutos de lectura WhatsApp Channel Autoridades en Puerto Rico decomisan 204 kilos de cocaína, estimados en 4 millones de dólares y ocultos en un contenedor dentro de un barco procedente de República Dominicana. Foto: fuente externa. Escuchar el artículo Detener Comparte: San Juan .- La Oficina de Aduanas y Protección Fronteriza de Estados Unidos (CBP, en inglés) en Puerto Rico reportó este miércoles que decomisó en la isla 204 kilos de cocaína , estimados en 4 millones de dólares y ocultos en un contenedor dentro de un barco procedente de República Dominicana. Según detalló el CBP en un comunicado, su equipo de búsqueda de embarcaciones de San Juan A-TCET abordó el martes la embarcación ‘Blue Wave’, en el muelle 15 de la capital para una inspección. Allí, los agentes encontraron anomalías dentro del chasis de un contenedor cuya descarga estaba prevista. Tras una inspección más intrusiva, los agentes localizaron 183 ladrillos compuestos de una sustancia en polvo blanca que dio positivo a las propiedades de la cocaína. No se detuvo a nadie relacionado con el cargamento. «Este hallazgo demuestra los incansables esfuerzos de nuestro equipo para interceptar y desmantelar redes de narcotráfico que amenazan la seguridad de nuestra nación», indicó Roberto Vaquero, director de Operaciones de Campo del CBP en Puerto Rico y las Islas Vírgenes estadounidenses, en el comunicado. «Continuaremos trabajando incansablemente, utilizando todos los recursos e inteligencia disponibles, para combatir las actividades ilícitas y salvaguardar el bienestar de nuestros ciudadanos», agregó. Investigaciones de Seguridad Nacional (HSI, en inglés) se hizo cargo de la pesquisa de este operativo. Agencia EFE La Agencia EFE, o simplemente EFE, es una agencia de noticias internacional con sede en Madrid. Fue fundada en 1939 gracias al impulso del entonces ministro del Interior, Ramón Serrano Suñer, en la que participaron activamente: José Antonio Jiménez Arnau, Manuel Aznar Zubigaray y Vicente Gállego. Te puede interesar Exigen justicia familiares de teniente de PN ultimado durante supuesto atraco en Sabana Perdida Parientes de joven que murió mientras estaba detenido claman que el caso sea esclarecido Parientes de joven encontrado en río Ozama exigen justicia Comenta con facebook Temas cocaína investigación justicia Puerto Rico sustancia Suscríbete a nuestro newsletter Recibe las últimas noticias en tu casilla de email Acepto la suscripción a al newsletter Más en Mundo Jefe de banda en Haití habla de diálogo pero amenaza con respuestas sangrientas Trump impondrá mañana aranceles a México y Canadá, dice que no hay «margen» para negociar Petróleo de Texas baja un 2 %, hasta los 68,37 dólares el barril Recientes Contenido más reciente en Noticias SIN Veinte años de prisión contra hombre que violó sexualmente una mujer en Santo Domingo Norte Abinader le responde a Leonel: “Sería bueno que vaya a Santiago y vea el Monorriel” Bellas Artes celebra el Mes del Teatro con “Casa de muñecas” y homenaje a Aidita Selman «Félix Sánchez y María Dimitrova anuncian con alegría: ¡Una princesa viene en camino!» Jefe de banda en Haití habla de diálogo pero amenaza con respuestas sangrientas Abinader: «Para el 2028, queremos ser el gobierno más moderno y digitalizado de América Latina» Trump impondrá mañana aranceles a México y Canadá, dice que no hay «margen» para negociar Presidente proyecta reducir actos delictivos para 2028 Grupo SIN, es una empresa dedicada a la producción y transmisión de programas de información y opinión a través de televisión abierta a nivel nacional por el canal 9 de Color Visión. Secciones País Provincias Economía Deportes Política Entretenimiento Salud Tecnología Virales Whatsapp Mundo Opinión Videos Tránsito en vivo Programas El Despertador Noticias SIN Primera Emisión Noticias SIN y Mucho Más Noticias SIN Emisión Estelar Noticias SIN Fin de Semana El Informe Videos Noticias SIN en vivo últi"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/Nm5UQI","[Source: www.debate.com.mx] Naufrago es salvado por elementos de la Octava Zona Naval Ediciones: MÃ©xico Sinaloa AmÃ©rica USA MenÃº Buscar CuliacÃ¡n MazatlÃ¡n Los Mochis Guasave GuamÃºchil PolicÃ­aca Naufrago es salvado por elementos de la Octava Zona Naval; su embarcaciÃ³n se volcÃ³ en altamar 1/1 Naufrago es salvado por elementos de la Octava Zona Naval CortesÃ­a (Semar) El fuerte oleaje provocó el naufragio de la pequeña embarcación cerca de Barra de Tonina, frente a las costas de Sinaloa Topolobampo Por Debate Digital - 09/06/2024 09:56 Â¡Calor y esperanzas de lluvias! Clima de Sinaloa por municipio para este lunes Localizan a uno sin vida y con huellas de violencia al interior del canal Alto en Guasave Trabajador es hallado sin vida en una obra en construcciÃ³n en Los Mochis Ãnete a nuestro chat de policiaco En una acciÃ³n de rescate coordinada, la SecretarÃ­a de Marina, a travÃ©s de la Armada de MÃ©xico y su Octava Zona Naval, logrÃ³ salvar a un nÃ¡ufrago cuyo navÃ­o habÃ­a volcado durante labores de pesca en alta mar, cerca de la Barra de Tonina, al sur del puerto de Topolobampo. El incidente se produjo cuando la embarcaciÃ³n pesquera menor, enfrentada a un fuerte oleaje, sufriÃ³ un pantoqueo que dejÃ³ a su tripulaciÃ³n en una situaciÃ³n crÃ­tica. La Octava Zona Naval, en colaboraciÃ³n con personal de la CapitanÃ­a de Altata y durante un recorrido de InspecciÃ³n y Vigilancia MarÃ­tima en apoyo a Conapesca, avistÃ³ las seÃ±ales de auxilio emitidas por uno de los tripulantes. Inmediatamente, las fuerzas navales se aproximaron para brindar auxilio y, tras el rescate del nÃ¡ufrago, iniciaron una bÃºsqueda exhaustiva de los otros dos tripulantes desaparecidos. Durante esta operaciÃ³n, establecieron contacto con otra embarcaciÃ³n menor, cuyos ocupantes ya habÃ­an rescatado a los otros miembros de la tripulaciÃ³n siniestrada. âTomando las medidas de seguridad para evitar mayor daÃ±o a la integridad fÃ­sica del personal rescatado, se les brindÃ³ el apoyo de traslado marÃ­timo al Campo Pesquero de las Aguamitasâ, explicÃ³ la dependencia a travÃ©s de un comunicado oficial. Cabe destacar que en caso de presentarse una emergencia en el mar puede comunicarse a la SecretarÃ­a de Marina al nÃºmero 800 627 4621. En el caso de que esto ocurra en el norte de Sinaloa, tambiÃ©n se puede acudir a la Octava Zona Naval a travÃ©s del telÃ©fono 668 862 0036. Â¿No te has dado una vuelta por Amazon? Mira ESTE ENLACE sus mejores productos SÃ­guenos en Temas Topolobampo Naufragio Sinaloa Semar Debate Digital Debate es un medio de comunicaciÃ³n con mÃ¡s de siete dÃ©cadas de historia y uno de los sitios digitales mÃ¡s vistos de MÃ©xico. Debate es un medio multiplataforma que provee contenidos confiables, diversidad de opiniones, anÃ¡lisis y entretenimiento a travÃ©s de un manejo profesional del lenguaje y las imÃ¡genes. Ver mÃ¡s MÃ¡s sobre este tema Elementos de Semar rescatan a tripulantes de un buque pesquero en el norte de Sinaloa Por Debate Digital - Hace 23 minutos Â¡No hubo fiesta! Celebran el DÃ­a de la Marina Nacional en Topolobampo Por Lupita GÃ¡mez - 01/06/2024 12:11 Presentan de manera oficial el Torneo Big Fish SÃºper Ãvila-Topolobampo 2024 Por Roberto Rojas - Hace 4 dÃ­as CaÃ­da de poste provoca cierre de circulaciÃ³n en la Mochis-Topolobampo Por Andres Mariscal - 25/05/2024 05:15 Comparte esta noticia Mantente informado sobre lo que mÃ¡s te importa Recibe las noticias mÃ¡s relevantes del dÃ­a en tu e-mail Debes ingresar un E-mail valido. Ha sucedido un error en la suscripcion. Â¡Tu suscripcion ha sido exitosa! Suscribirme Suscribirse implica aceptar los tÃ©rminos y condiciones Los editores recomiendan Ãltimas noticias Topolobampo Naufrago es salvado por elementos de la Octava Zona Naval; su embarcaciÃ³n se volcÃ³ en altamar Por Debate Digital - Hace 10 minutos Accidente vehicular Sufren accidente vehicular en carretera Navolato-Altata; hay lesionados Por Arturo SÃ¡nchez - Hace 14 minutos Topolobampo Elementos de Semar rescatan a tripulantes de un buque pesquero en el norte de Sinaloa Por Debate Digital - Hace 23 minutos Clima Sinaloa Â¡Calor y esperanzas de lluvias! Clima de Sinaloa por municipio para este lunes Por Debate Digital - Hace 30 minutos Sinaloa Selecciona tu regiÃ³n MÃ©xico Sinaloa AmÃ©rica USA Subir Nosotros PolÃ­ticas de privacidad AnÃºnciate con nosotros Nuestros Productos TÃ©rminos y Condiciones Derecho de RÃ©plica Trabaja con nosotros ContÃ¡ctenos Nuestros principios Aviso de privacidad Tienda Elecciones MÃ©xico Sinaloa Nuestros medios Al Bat Big Fish Bunko Cardamomo Chispa Clasificados eGames En Pareja Explica Fit Guru Geekmi Glamstar Guapa! La Sirena Mi Bolsillo Mi Bolsillo Co Mi Bolsillo Us Mi Trabajo NaciÃ³n Flix NaciÃ³n Rex Random Robotina Show Show News Sound Park Soy Aire Soy CarmÃ­n Soy Futbol Soy NÃ³mada Soy Vida TÃ³nica Ãltimo Minuto Â© Copyright EL DEBATE. Todos los derechos reservados. Ediciones MÃ©xico Sinaloa AmÃ©rica USA Lugares CuliacÃ¡n Los Mochis MazatlÃ¡n Guasave GuamÃºchil Navolato Sinaloa USA MÃ©xic"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/NTDsl3H","[Source: www.cgfm.mil.co] Incautada marihuana avaluada en más de un millón de dólares | Comando General de las Fuerzas Militares de Colombia Pasar al contenido principal ES English FR Comando General de las Fuerzas Militares de Colombia Buscar Menú Navegación principal Inicio Transparencia Acceso a Información Pública Atención y servicios a la ciudadanía Atención y servicios a la ciudadanía sub-navigation Canales de atención Peticiones, quejas, reclamos, sugerencias y denuncias (PQRSD) Gaula Militares Preguntas frecuentes Trámites y servicios Participa Participa sub-navigation Descripción General Estructura y secciones del menú ""Participa"". Diagnóstico e identificación de problemas Planeación y presupuesto participativo Consulta ciudadana Colaboración e innovación Rendición de cuentas Control social Conócenos Conócenos sub-navigation Quiénes somos Cultura militar Dependencias Historia Línea de mando Organigrama Incorporaciones Incorporaciones sub-navigation Libreta militar Ejército Nacional Armada de Colombia Fuerza Aérea Colombiana Sala de prensa Sala de prensa sub-navigation Insignia Noticias Periódico Las Fuerzas Ruta de navegación Inicio Multimedia Noticias Incautada Marihuana Avaluada En Más de un Millón de Dólares Conocenos Quiénes somos Historia Organigrama Cultura militar Línea de mando Dependencias del Comando General de las Fuerzas Militares Memoria histórica y contexto Incautada marihuana avaluada en más de un millón de dólares El alcaloide pertenecería a la Comisión “Santiago Lozada” del Grupo Armado Organizado residual Estado Mayor Central de las Farc. En desarrollo de operaciones ofensivas entre unidades de la Armada de Colombia , el Ejército Nacional y la Fuerza Aérea Colombiana , fueron incautados 158 kilogramos de marihuana , que eran transportados a bordo de una embarcación por aguas de caño Chupave, a la altura del municipio de Cumaribo – Vichada. Gracias a las labores de investigación y seguimiento adelantadas por la Inteligencia de la Armada de Colombia y la Fuerza Aérea Colombiana, un Grupo de Operaciones Fluviales de la Fuerza Naval de la Orinoquía ubicó la lancha sospechosa cuando se desplazaba por esta arteria fluvial de la región Orinoquía. De inmediato, las unidades militares iniciaron el procedimiento de interdicción fluvial, sin embargo, los tripulantes a bordo de la embarcación, al notar la presencia de los Infantes de Marina, emprendieron la huida, emplayándola y posteriormente abandonándola en el lugar. Tras asegurar la zona, los uniformados realizaron la inspección de la lancha, hallando en su interior tres bultos con 179 paquetes rectangulares al parecer con sustancias ilícitas, por lo que fueron trasladados hasta Barrancominas - Guainía, donde efectivos de la Policía Judicial - SIJIN realizaron la Prueba de Identificación Preliminar Homologada – PIPH, que arrojó positivo para 158 kilogramos de marihuana. La embarcación, los equipos de comunicaciones y el alcaloide avaluado en más de un millón de dólares en el mercado ilegal internacional, fueron puestos a disposición de funcionarios de la Policía Judicial y Fiscalía General de la Nación para su custodia y posterior destrucción, acuerdo la normatividad vigente. Las Fuerzas Militares de Colombia continuarán desarrollando operaciones conjuntas, coordinadas e interinstitucionales, con el fin de negar el uso de los espacios fluviales y terrestres para el tráfico de sustancias ilícitas en el territorio nacional y atacar las fuentes de financiamiento de las economías ilícitas. Autor: prensa – Armada de Colombia Etiquetas Armada de Colombia incautación Cumaribo - Vichada FB X YT IG SF 13 Junio, 2024 Card Images COMIC UNIDADES MILITARES INSIGNIA: RELATOS EN NUESTRAS BOTAS DEFINE: TU SITUACIÓN MILITAR Comando General Fuerzas Militares de Colombia  Sede Principal  Carrera 54 N°26-25 Barrio Esmeralda Bogotá D.C., Colombia Código postal: 111071 Oficina de Atención al Ciudadano: Carrera 59a N° 44B-29 Barrio Esmeralda Bogotá D.C., Colombia    Horario de Atención: Lunes a Viernes de 8:00 a.m. a 4:00 p.m. Línea de Atención:  Gratuita Nivel Nacional +57 018000 952930 +57 (601)5804826 +57 3175765798  Whatsapp: + 57 3175765798 Línea anticorrupción:  EJC 152 | ARC +57 3166192914 | FAC +57 3057341858 Correo Institucional: atencionalciudadano@cgfm.mil.co  QUEJAS Y/O DENUNCIAS DISCIPLINARIAS   NOTIFICACIONES JUDICIALES Facebook X Instagram Youtube TikTok Linkedin Threads Políticas Mapa del sitio Términos y condiciones Reducir letra Aumentar letra Contraste Centro relevo"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/MFLQ","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Firefox’s Enhanced Tracking Protection (Strict Mode) is known to cause issues on x.com"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/iiaNa","[Source: www.directemar.cl] Autoridad Marítima de Melinka brindó apoyo a barcaza siniestrada | Click acá para ir directamente al contenido Buscar Toggle navigation Gobernaciones Marítimas Preguntas Frecuentes Servicios Online Ver Trámites Digitales Información sobre Servicios Online Capitanía de Puerto Digital Aplicaciones Móviles Noticias Últimas noticias Información de Trámites Meteorología Contacto Capitanía de Puerto Digital OIRS ORGANIZACIÓN Misión y Visión Organigrama Historia del Servicio Biblioteca de Recursos Colección de Libros FORMACIÓN Cursos Instructivos Resoluciones de Cursos Resoluciones Generales Certificación y Uso Simuladores Instituciones Evaluación / Exámenes Material de apoyo MARCO NORMATIVO Buscador Leyes Reglamentos Códigos Código de Legislación Marítima Circulares Marítimas Decretos Formularios Internacional-Convenios Internacional-Enmiendas Otras Publicaciones Resoluciones Generales DIRECTEMAR Prácticos Autorizados Resoluciones Locales AA.MM Boletín Informativo Marítimo SEGURIDAD MARÍTIMA Trámites y Solicitudes Búsqueda y Salvamento MRCC Chile Señalización Marítima Estado de Puertos Pilotaje en Magallanes Investigación de Accidentes Marítimos Seguridad Privada INTERESES MARÍTIMOS Medio Ambiente Acuático P.O.A.L Aguas de Lastre y Limpieza de Casco Instalaciones de Recepción Portuarias Buceo Profesional Buceo Deportivo Deportes Náuticos Limpieza de Playas Política de la DIRINMAR HIDROGRAFÍA E INVESTIGACIÓN Hora Oficial Snam Chile Boletines Pronóstico de Marea Radio Avisos DLO TSM Corrientes Comercio Electrónico CONA Trámite Fácil ASUNTOS INTERNACIONALES INSPECCIÓN DE NAVES Prevención de Accidentes en Naves Country File Homologación de Equipos Instrucciones Complementarias Pide o Revisa tu Inspección AQUÍ Protección Marítima PBIP Usted está en: Inicio Noticias y comunicaciones Noticias 2024 Viernes 7 de junio de 2024 Autoridad Marítima de Melinka brindó apoyo a barcaza siniestrada La Capitanía de Puerto de Melinka instruyó una Investigación sumaria administrativa marítima con el objetivo de determinar las causas, circunstancias y responsabilidades del hecho. A- A+ Alrededor de las 23.30 horas, del miércoles 5 de junio, personal de la Capitanía de Puerto de Melinka recibió un llamado en donde se informó que la barcaza “Patagonia II” había sufrido una explosión a bordo, presumiblemente en el sector de habitabilidad, momento en que se encontraba fondeada en el sector de bahía Lagreze, Melinka, región de Aysén. “Como Autoridad Marítima local dispusimos el zarpe de la lancha de Servicio de Rescate (LSR) 4420. Tras el apoyo de medios civiles, la Lancha naval logró evacuar a una persona herida, quien cumplía el rol de patrón de la embarcación. En tanto, las otras dos tripulantes femeninas fueron evacuadas ilesas y sin novedad”, detalló el Capitán de Puerto de Melinka, Teniente Primero Litoral Izidor Fellhandler. De igual modo, el personal de la LSR 4420 brindó seguridad a la barcaza e inició las primeras acciones para amagar el incendio con el apoyo de otras naves civiles y personal voluntario del cuerpo de bomberos de Melinka. Una vez controlada la emergencia, la barcaza “Patagonia II” fue remolcada con éxito hacia una boya de amarre con el apoyo de la barcaza “Doña Luisa”, donde será periciada por los entes correspondientes. Por su parte, la Autoridad Marítima también ha instruido una Investigación Sumaria Administrativa marítima con el objetivo de determinar las causas, circunstancias y responsabilidades del hecho. Anterior Siguiente Relacionados Viernes 3 de enero de 2025 Noticias y comunicaciones Nuevas motos de agua entregadas a la Gobernación Marítima de Coquimbo reforzarán seguridad en playas leer más Jueves 2 de enero de 2025 Noticias y comunicaciones Autoridad Marítima rescató a cinco bañistas en playa no apta para el baño en Arica leer más Jueves 2 de enero de 2025 Noticias y comunicaciones Autoridad Marítima de Valparaíso rescató a dos personas en peligro de inmersión en Caleta Portales leer más Volver Subir ARMADA DE CHILE Dirección General del Territorio Marítimo y de Marina Mercante. Errázuriz #537, Valparaíso, Chile (56 32) 2208000 Organización Marco Normativo Seguridad Marítima Intereses Marítimos Formación Noticias Servicios transaccionales Atención a la nave Trabajadores portuarios Declaración VGM Política de Privacidad Biblioteca de recursos"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/cE1grdp","[Source: www.facebook.com] Aproximadamente 1,5 toneladas, lo que... - Armada del Ecuador"
